train,001,/home/eye/lsa64_raw/features/18/mobilenet/color/010/001/001_010_001,1,010
train,001,/home/eye/lsa64_raw/features/18/mobilenet/color/010/001/001_010_002,1,010
train,001,/home/eye/lsa64_raw/features/18/mobilenet/color/010/001/001_010_003,1,010
train,001,/home/eye/lsa64_raw/features/18/mobilenet/color/010/001/001_010_004,1,010
train,001,/home/eye/lsa64_raw/features/18/mobilenet/color/010/001/001_010_005,1,010
train,002,/home/eye/lsa64_raw/features/18/mobilenet/color/010/002/002_010_001,1,010
train,002,/home/eye/lsa64_raw/features/18/mobilenet/color/010/002/002_010_002,1,010
train,002,/home/eye/lsa64_raw/features/18/mobilenet/color/010/002/002_010_003,1,010
train,002,/home/eye/lsa64_raw/features/18/mobilenet/color/010/002/002_010_004,1,010
train,002,/home/eye/lsa64_raw/features/18/mobilenet/color/010/002/002_010_005,1,010
train,003,/home/eye/lsa64_raw/features/18/mobilenet/color/010/003/003_010_001,1,010
train,003,/home/eye/lsa64_raw/features/18/mobilenet/color/010/003/003_010_002,1,010
train,003,/home/eye/lsa64_raw/features/18/mobilenet/color/010/003/003_010_003,1,010
train,003,/home/eye/lsa64_raw/features/18/mobilenet/color/010/003/003_010_004,1,010
train,003,/home/eye/lsa64_raw/features/18/mobilenet/color/010/003/003_010_005,1,010
train,004,/home/eye/lsa64_raw/features/18/mobilenet/color/010/004/004_010_001,1,010
train,004,/home/eye/lsa64_raw/features/18/mobilenet/color/010/004/004_010_002,1,010
train,004,/home/eye/lsa64_raw/features/18/mobilenet/color/010/004/004_010_003,1,010
train,004,/home/eye/lsa64_raw/features/18/mobilenet/color/010/004/004_010_004,1,010
train,004,/home/eye/lsa64_raw/features/18/mobilenet/color/010/004/004_010_005,1,010
train,005,/home/eye/lsa64_raw/features/18/mobilenet/color/010/005/005_010_001,1,010
train,005,/home/eye/lsa64_raw/features/18/mobilenet/color/010/005/005_010_002,1,010
train,005,/home/eye/lsa64_raw/features/18/mobilenet/color/010/005/005_010_003,1,010
train,005,/home/eye/lsa64_raw/features/18/mobilenet/color/010/005/005_010_004,1,010
train,005,/home/eye/lsa64_raw/features/18/mobilenet/color/010/005/005_010_005,1,010
train,006,/home/eye/lsa64_raw/features/18/mobilenet/color/010/006/006_010_001,1,010
train,006,/home/eye/lsa64_raw/features/18/mobilenet/color/010/006/006_010_002,1,010
train,006,/home/eye/lsa64_raw/features/18/mobilenet/color/010/006/006_010_003,1,010
train,006,/home/eye/lsa64_raw/features/18/mobilenet/color/010/006/006_010_004,1,010
train,006,/home/eye/lsa64_raw/features/18/mobilenet/color/010/006/006_010_005,1,010
train,007,/home/eye/lsa64_raw/features/18/mobilenet/color/010/007/007_010_001,1,010
train,007,/home/eye/lsa64_raw/features/18/mobilenet/color/010/007/007_010_002,1,010
train,007,/home/eye/lsa64_raw/features/18/mobilenet/color/010/007/007_010_003,1,010
train,007,/home/eye/lsa64_raw/features/18/mobilenet/color/010/007/007_010_004,1,010
train,007,/home/eye/lsa64_raw/features/18/mobilenet/color/010/007/007_010_005,1,010
train,008,/home/eye/lsa64_raw/features/18/mobilenet/color/010/008/008_010_001,1,010
train,008,/home/eye/lsa64_raw/features/18/mobilenet/color/010/008/008_010_002,1,010
train,008,/home/eye/lsa64_raw/features/18/mobilenet/color/010/008/008_010_003,1,010
train,008,/home/eye/lsa64_raw/features/18/mobilenet/color/010/008/008_010_004,1,010
train,008,/home/eye/lsa64_raw/features/18/mobilenet/color/010/008/008_010_005,1,010
train,009,/home/eye/lsa64_raw/features/18/mobilenet/color/010/009/009_010_001,1,010
train,009,/home/eye/lsa64_raw/features/18/mobilenet/color/010/009/009_010_002,1,010
train,009,/home/eye/lsa64_raw/features/18/mobilenet/color/010/009/009_010_003,1,010
train,009,/home/eye/lsa64_raw/features/18/mobilenet/color/010/009/009_010_004,1,010
train,009,/home/eye/lsa64_raw/features/18/mobilenet/color/010/009/009_010_005,1,010
train,010,/home/eye/lsa64_raw/features/18/mobilenet/color/010/010/010_010_001,1,010
train,010,/home/eye/lsa64_raw/features/18/mobilenet/color/010/010/010_010_002,1,010
train,010,/home/eye/lsa64_raw/features/18/mobilenet/color/010/010/010_010_003,1,010
train,010,/home/eye/lsa64_raw/features/18/mobilenet/color/010/010/010_010_004,1,010
train,010,/home/eye/lsa64_raw/features/18/mobilenet/color/010/010/010_010_005,1,010
train,011,/home/eye/lsa64_raw/features/18/mobilenet/color/010/011/011_010_001,1,010
train,011,/home/eye/lsa64_raw/features/18/mobilenet/color/010/011/011_010_002,1,010
train,011,/home/eye/lsa64_raw/features/18/mobilenet/color/010/011/011_010_003,1,010
train,011,/home/eye/lsa64_raw/features/18/mobilenet/color/010/011/011_010_004,1,010
train,011,/home/eye/lsa64_raw/features/18/mobilenet/color/010/011/011_010_005,1,010
train,012,/home/eye/lsa64_raw/features/18/mobilenet/color/010/012/012_010_001,1,010
train,012,/home/eye/lsa64_raw/features/18/mobilenet/color/010/012/012_010_002,1,010
train,012,/home/eye/lsa64_raw/features/18/mobilenet/color/010/012/012_010_003,1,010
train,012,/home/eye/lsa64_raw/features/18/mobilenet/color/010/012/012_010_004,1,010
train,012,/home/eye/lsa64_raw/features/18/mobilenet/color/010/012/012_010_005,1,010
train,013,/home/eye/lsa64_raw/features/18/mobilenet/color/010/013/013_010_001,1,010
train,013,/home/eye/lsa64_raw/features/18/mobilenet/color/010/013/013_010_002,1,010
train,013,/home/eye/lsa64_raw/features/18/mobilenet/color/010/013/013_010_003,1,010
train,013,/home/eye/lsa64_raw/features/18/mobilenet/color/010/013/013_010_004,1,010
train,013,/home/eye/lsa64_raw/features/18/mobilenet/color/010/013/013_010_005,1,010
train,014,/home/eye/lsa64_raw/features/18/mobilenet/color/010/014/014_010_001,1,010
train,014,/home/eye/lsa64_raw/features/18/mobilenet/color/010/014/014_010_002,1,010
train,014,/home/eye/lsa64_raw/features/18/mobilenet/color/010/014/014_010_003,1,010
train,014,/home/eye/lsa64_raw/features/18/mobilenet/color/010/014/014_010_004,1,010
train,014,/home/eye/lsa64_raw/features/18/mobilenet/color/010/014/014_010_005,1,010
train,015,/home/eye/lsa64_raw/features/18/mobilenet/color/010/015/015_010_001,1,010
train,015,/home/eye/lsa64_raw/features/18/mobilenet/color/010/015/015_010_002,1,010
train,015,/home/eye/lsa64_raw/features/18/mobilenet/color/010/015/015_010_003,1,010
train,015,/home/eye/lsa64_raw/features/18/mobilenet/color/010/015/015_010_004,1,010
train,015,/home/eye/lsa64_raw/features/18/mobilenet/color/010/015/015_010_005,1,010
train,016,/home/eye/lsa64_raw/features/18/mobilenet/color/010/016/016_010_001,1,010
train,016,/home/eye/lsa64_raw/features/18/mobilenet/color/010/016/016_010_002,1,010
train,016,/home/eye/lsa64_raw/features/18/mobilenet/color/010/016/016_010_003,1,010
train,016,/home/eye/lsa64_raw/features/18/mobilenet/color/010/016/016_010_004,1,010
train,016,/home/eye/lsa64_raw/features/18/mobilenet/color/010/016/016_010_005,1,010
train,017,/home/eye/lsa64_raw/features/18/mobilenet/color/010/017/017_010_001,1,010
train,017,/home/eye/lsa64_raw/features/18/mobilenet/color/010/017/017_010_002,1,010
train,017,/home/eye/lsa64_raw/features/18/mobilenet/color/010/017/017_010_003,1,010
train,017,/home/eye/lsa64_raw/features/18/mobilenet/color/010/017/017_010_004,1,010
train,017,/home/eye/lsa64_raw/features/18/mobilenet/color/010/017/017_010_005,1,010
train,018,/home/eye/lsa64_raw/features/18/mobilenet/color/010/018/018_010_001,1,010
train,018,/home/eye/lsa64_raw/features/18/mobilenet/color/010/018/018_010_002,1,010
train,018,/home/eye/lsa64_raw/features/18/mobilenet/color/010/018/018_010_003,1,010
train,018,/home/eye/lsa64_raw/features/18/mobilenet/color/010/018/018_010_004,1,010
train,018,/home/eye/lsa64_raw/features/18/mobilenet/color/010/018/018_010_005,1,010
train,019,/home/eye/lsa64_raw/features/18/mobilenet/color/010/019/019_010_001,1,010
train,019,/home/eye/lsa64_raw/features/18/mobilenet/color/010/019/019_010_002,1,010
train,019,/home/eye/lsa64_raw/features/18/mobilenet/color/010/019/019_010_003,1,010
train,019,/home/eye/lsa64_raw/features/18/mobilenet/color/010/019/019_010_004,1,010
train,019,/home/eye/lsa64_raw/features/18/mobilenet/color/010/019/019_010_005,1,010
train,020,/home/eye/lsa64_raw/features/18/mobilenet/color/010/020/020_010_001,1,010
train,020,/home/eye/lsa64_raw/features/18/mobilenet/color/010/020/020_010_002,1,010
train,020,/home/eye/lsa64_raw/features/18/mobilenet/color/010/020/020_010_003,1,010
train,020,/home/eye/lsa64_raw/features/18/mobilenet/color/010/020/020_010_004,1,010
train,020,/home/eye/lsa64_raw/features/18/mobilenet/color/010/020/020_010_005,1,010
train,021,/home/eye/lsa64_raw/features/18/mobilenet/color/010/021/021_010_001,1,010
train,021,/home/eye/lsa64_raw/features/18/mobilenet/color/010/021/021_010_002,1,010
train,021,/home/eye/lsa64_raw/features/18/mobilenet/color/010/021/021_010_003,1,010
train,021,/home/eye/lsa64_raw/features/18/mobilenet/color/010/021/021_010_004,1,010
train,021,/home/eye/lsa64_raw/features/18/mobilenet/color/010/021/021_010_005,1,010
train,022,/home/eye/lsa64_raw/features/18/mobilenet/color/010/022/022_010_001,1,010
train,022,/home/eye/lsa64_raw/features/18/mobilenet/color/010/022/022_010_002,1,010
train,022,/home/eye/lsa64_raw/features/18/mobilenet/color/010/022/022_010_003,1,010
train,022,/home/eye/lsa64_raw/features/18/mobilenet/color/010/022/022_010_004,1,010
train,022,/home/eye/lsa64_raw/features/18/mobilenet/color/010/022/022_010_005,1,010
train,023,/home/eye/lsa64_raw/features/18/mobilenet/color/010/023/023_010_001,1,010
train,023,/home/eye/lsa64_raw/features/18/mobilenet/color/010/023/023_010_002,1,010
train,023,/home/eye/lsa64_raw/features/18/mobilenet/color/010/023/023_010_003,1,010
train,023,/home/eye/lsa64_raw/features/18/mobilenet/color/010/023/023_010_004,1,010
train,023,/home/eye/lsa64_raw/features/18/mobilenet/color/010/023/023_010_005,1,010
train,024,/home/eye/lsa64_raw/features/18/mobilenet/color/010/024/024_010_001,1,010
train,024,/home/eye/lsa64_raw/features/18/mobilenet/color/010/024/024_010_002,1,010
train,024,/home/eye/lsa64_raw/features/18/mobilenet/color/010/024/024_010_003,1,010
train,024,/home/eye/lsa64_raw/features/18/mobilenet/color/010/024/024_010_004,1,010
train,024,/home/eye/lsa64_raw/features/18/mobilenet/color/010/024/024_010_005,1,010
train,025,/home/eye/lsa64_raw/features/18/mobilenet/color/010/025/025_010_001,1,010
train,025,/home/eye/lsa64_raw/features/18/mobilenet/color/010/025/025_010_002,1,010
train,025,/home/eye/lsa64_raw/features/18/mobilenet/color/010/025/025_010_003,1,010
train,025,/home/eye/lsa64_raw/features/18/mobilenet/color/010/025/025_010_004,1,010
train,025,/home/eye/lsa64_raw/features/18/mobilenet/color/010/025/025_010_005,1,010
train,026,/home/eye/lsa64_raw/features/18/mobilenet/color/010/026/026_010_001,1,010
train,026,/home/eye/lsa64_raw/features/18/mobilenet/color/010/026/026_010_002,1,010
train,026,/home/eye/lsa64_raw/features/18/mobilenet/color/010/026/026_010_003,1,010
train,026,/home/eye/lsa64_raw/features/18/mobilenet/color/010/026/026_010_004,1,010
train,026,/home/eye/lsa64_raw/features/18/mobilenet/color/010/026/026_010_005,1,010
train,027,/home/eye/lsa64_raw/features/18/mobilenet/color/010/027/027_010_001,1,010
train,027,/home/eye/lsa64_raw/features/18/mobilenet/color/010/027/027_010_002,1,010
train,027,/home/eye/lsa64_raw/features/18/mobilenet/color/010/027/027_010_003,1,010
train,027,/home/eye/lsa64_raw/features/18/mobilenet/color/010/027/027_010_004,1,010
train,027,/home/eye/lsa64_raw/features/18/mobilenet/color/010/027/027_010_005,1,010
train,028,/home/eye/lsa64_raw/features/18/mobilenet/color/010/028/028_010_001,1,010
train,028,/home/eye/lsa64_raw/features/18/mobilenet/color/010/028/028_010_002,1,010
train,028,/home/eye/lsa64_raw/features/18/mobilenet/color/010/028/028_010_003,1,010
train,028,/home/eye/lsa64_raw/features/18/mobilenet/color/010/028/028_010_004,1,010
train,028,/home/eye/lsa64_raw/features/18/mobilenet/color/010/028/028_010_005,1,010
train,029,/home/eye/lsa64_raw/features/18/mobilenet/color/010/029/029_010_001,1,010
train,029,/home/eye/lsa64_raw/features/18/mobilenet/color/010/029/029_010_002,1,010
train,029,/home/eye/lsa64_raw/features/18/mobilenet/color/010/029/029_010_003,1,010
